站名,站址,建置容量,啟用日期,本日發電量,累計發電量,累計減碳量,日期,站代號,模組及系統類型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,65.8,27896.8,14534.2,2014/3/18,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,77.3,27974.1,14574.5,2014/3/19,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,51.8,28025.9,14601.5,2014/3/20,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,9,28034.9,14606.2,2014/3/21,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,34.2,28069.1,14624,2014/3/22,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,0,28124.7,14653,2014/3/23,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,0,28191,14687.5,2014/3/24,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,66.4,28257.4,14722.1,2014/3/25,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,84.7,28342.1,14766.2,2014/3/26,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,45.2,28387.3,14789.8,2014/3/27,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,59.9,28447.2,14821,2014/3/28,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,88.9,28536.1,14867.3,2014/3/29,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,48.8,28584.9,14892.7,2014/3/30,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,29.7,28614.6,14908.2,2014/3/31,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,27.7,28642.3,14922.6,2014/4/1,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,18.6,28660.9,14932.3,2014/4/2,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,25.3,28686.2,14945.5,2014/4/3,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,40.8,28727,14966.8,2014/4/4,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,0,28816.4,15013.3,2014/4/5,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,66.7,28883.1,15048.1,2014/4/6,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,28.6,28911.7,15063,2014/4/7,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,72.2,28983.9,15100.6,2014/4/8,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,92.5,29076.4,15148.8,2014/4/9,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,98.8,29175.2,15200.3,2014/4/10,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,88.2,29263.4,15246.2,2014/4/11,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,92.3,29355.7,15294.3,2014/4/12,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,89.7,29445.4,15341.1,2014/4/13,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,71.7,29517.1,15378.4,2014/4/14,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,77.9,29595,15419,2014/4/15,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,71.9,29666.9,15456.5,2014/4/16,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,78.8,29745.7,15497.5,2014/4/17,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,44.9,29790.6,15520.9,2014/4/18,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,38.9,29829.5,15541.2,2014/4/19,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,41.8,29871.3,15562.9,2014/4/20,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,56.1,29927.4,15592.2,2014/4/21,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,63.2,29990.6,15625.1,2014/4/22,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,61.5,30052.1,15657.1,2014/4/23,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,49.1,30101.2,15682.7,2014/4/24,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,47,30148.2,15707.2,2014/4/25,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,17.7,30165.9,15716.4,2014/4/26,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,80.3,30246.2,15758.3,2014/4/27,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,63.4,30309.6,15791.3,2014/4/28,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,66.4,30376,15825.9,2014/4/29,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,29,30405,15841,2014/4/30,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,21.8,30426.8,15852.4,2014/5/1,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,0,30426.8,15852.4,2014/5/2,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,0,30426.8,15852.4,2014/5/3,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,43.8,30585.2,15934.9,2014/5/4,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,35.8,30621,15953.5,2014/5/5,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,9.5,30630.5,15958.5,2014/5/6,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,16.4,30646.9,15967,2014/5/7,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,76.2,30723.1,16006.7,2014/5/8,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,0,30723.1,16006.7,2014/5/9,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,0,30723.1,16006.7,2014/5/10,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,71.7,30858.2,16077.1,2014/5/11,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,57.2,30915.4,16106.9,2014/5/12,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,27.9,30943.3,16121.5,2014/5/13,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,77.5,31020.8,16161.8,2014/5/14,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,38.1,31058.9,16181.7,2014/5/15,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,0,31058.9,16181.7,2014/5/16,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,0,31058.9,16181.7,2014/5/17,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,18,31235.1,16273.5,2014/5/18,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,30.2,31265.3,16289.2,2014/5/19,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,26.8,31292.1,16303.2,2014/5/20,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,43.1,31335.2,16325.6,2014/5/21,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,44.1,31379.3,16348.6,2014/5/22,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,27.2,31406.5,16362.8,2014/5/23,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,65.6,31472.1,16397,2014/5/24,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,72.5,31544.6,16434.7,2014/5/25,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,90.5,31635.1,16481.9,2014/5/26,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,56,31691.1,16511.1,2014/5/27,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,59.3,31750.4,16542,2014/5/28,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,57.7,31808.1,16572,2014/5/29,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,49.8,31857.9,16598,2014/5/30,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,79.9,31937.8,16639.6,2014/5/31,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,67.5,32005.3,16674.8,2014/6/1,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,92.3,32097.6,16722.8,2014/6/2,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,6.2,32103.8,16726.1,2014/6/3,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,77.2,32181,16766.3,2014/6/4,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,69.4,32250.4,16802.5,2014/6/5,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,61.6,32312,16834.6,2014/6/6,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,58.9,32370.9,16865.2,2014/6/7,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,44,32414.9,16888.2,2014/6/8,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,86.6,32501.5,16933.3,2014/6/9,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,61.8,32563.3,16965.5,2014/6/10,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,47.8,32611.1,16990.4,2014/6/11,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,83.5,32694.6,17033.9,2014/6/12,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,36.4,32731,17052.9,2014/6/13,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,33.2,32764.2,17070.1,2014/6/14,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,58.8,32823,17100.8,2014/6/15,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,84.4,32907.4,17144.8,2014/6/16,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,74.9,32982.3,17183.8,2014/6/17,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,84.3,33066.6,17227.7,2014/6/18,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,80.8,33147.4,17269.8,2014/6/19,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,74,33221.4,17308.3,2014/6/20,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,91.6,33313,17356.1,2014/6/21,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,91.6,33404.6,17403.8,2014/6/22,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,93.5,33498.1,17452.5,2014/6/23,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,75.6,33573.7,17491.9,2014/6/24,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,69.1,33642.8,17527.9,2014/6/25,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,65,33707.8,17561.8,2014/6/26,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,85.4,33793.2,17606.3,2014/6/27,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,67.6,33860.8,17641.5,2014/6/28,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,73.9,33934.7,17680,2014/6/29,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,64.4,33999.1,17713.5,2014/6/30,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,74.6,34073.7,17752.4,2014/7/1,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,82.5,34156.2,17795.4,2014/7/2,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,83.2,34239.4,17838.7,2014/7/3,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,50.7,34290.1,17865.1,2014/7/4,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,75.2,34365.3,17904.3,2014/7/5,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,67.6,34432.9,17939.5,2014/7/6,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,73.9,34506.8,17978,2014/7/7,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,57.5,34564.3,18008,2014/7/8,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,80.7,34645,18050,2014/7/9,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,82.7,34727.7,18093.1,2014/7/10,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,80.8,34808.5,18135.2,2014/7/11,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,89.9,34898.4,18182.1,2014/7/12,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,89.5,34987.9,18228.7,2014/7/13,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,87.5,35075.4,18274.3,2014/7/14,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,59.6,35135,18305.3,2014/7/15,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,873.1,36008.1,18760.2,2014/7/29,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,81.1,36089.2,18802.5,2014/7/30,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,86.5,36175.7,18847.5,2014/7/31,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,85.4,36261.1,18892,2014/8/1,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,87.8,36348.9,18937.8,2014/8/2,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,90.3,36439.2,18984.8,2014/8/3,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,42.8,36482,19007.1,2014/8/4,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,70.4,36552.4,19043.8,2014/8/5,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,66.1,36618.5,19078.2,2014/8/6,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,55.2,36673.7,19107,2014/8/7,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,80.3,36754,19148.8,2014/8/8,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,48.3,36802.3,19174,2014/8/9,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,27.5,36829.8,19188.3,2014/8/10,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,67.6,36897.4,19223.5,2014/8/11,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,74.7,36972.1,19262.5,2014/8/12,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,51,37023.1,19289,2014/8/13,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,72.7,37095.8,19326.9,2014/8/14,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,91.9,37187.7,19374.8,2014/8/15,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,89.9,37277.6,19421.6,2014/8/16,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,66.7,37344.3,19456.4,2014/8/17,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,55.8,37400.1,19485.5,2014/8/18,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,77.8,37477.9,19526,2014/8/19,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,67.5,37545.4,19561.2,2014/8/20,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,93.6,37639,19609.9,2014/8/21,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,89.4,37728.4,19656.5,2014/8/22,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,91.1,37819.5,19704,2014/8/23,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,81.8,37901.3,19746.6,2014/8/24,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,42.5,37943.8,19768.7,2014/8/25,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,78.3,38022.1,19809.5,2014/8/26,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,67.1,38089.2,19844.5,2014/8/27,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,92,38181.2,19892.4,2014/8/28,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,72.4,38253.6,19930.1,2014/8/29,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,64.7,38318.3,19963.8,2014/8/30,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,77.9,38396.2,20004.4,2014/8/31,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,91.6,38487.8,20052.1,2014/9/1,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,68.4,38556.2,20087.8,2014/9/2,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,79.8,38636,20129.4,2014/9/3,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,68.7,38704.7,20165.1,2014/9/4,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,81.1,38785.8,20207.4,2014/9/5,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,81.7,38867.5,20250,2014/9/6,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,83.2,38950.7,20293.3,2014/9/7,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,57.5,39008.2,20323.3,2014/9/8,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,63.5,39071.7,20356.4,2014/9/9,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,69.7,39141.4,20392.7,2014/9/10,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,61.4,39202.8,20424.7,2014/9/11,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,42.4,39245.2,20446.7,2014/9/12,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,75.6,39320.8,20486.1,2014/9/13,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,85.3,39406.1,20530.6,2014/9/14,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,93.4,39499.5,20579.2,2014/9/15,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,52.9,39552.4,20606.8,2014/9/16,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,78.4,39630.8,20647.6,2014/9/17,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,74,39704.8,20686.2,2014/9/18,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,57.6,39762.4,20716.2,2014/9/19,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,46.1,39808.5,20740.2,2014/9/20,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,4.7,39813.2,20742.7,2014/9/21,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,56.8,39870,20772.3,2014/9/22,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,67.8,39937.8,20807.6,2014/9/23,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,61,39998.8,20839.4,2014/9/24,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,66.9,40065.7,20874.2,2014/9/25,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,71.1,40136.8,20911.3,2014/9/26,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,67.4,40204.2,20946.4,2014/9/27,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,62.4,40266.6,20978.9,2014/9/28,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,64.4,40331,21012.5,2014/9/29,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,59.4,40390.4,21043.4,2014/9/30,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,64,40454.4,21076.7,2014/10/1,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,70.5,40524.9,21113.5,2014/10/2,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,67.1,40592,21148.4,2014/10/3,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,63.5,40655.5,21181.5,2014/10/4,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,53.1,40708.6,21209.2,2014/10/5,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,80.4,40789,21251.1,2014/10/6,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,62.3,40851.3,21283.5,2014/10/7,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,57.5,40908.8,21313.5,2014/10/8,D434V,薄膜型併聯型
斗六南環路站,雲林縣斗六市,18.72,101-12   ,80.7,40989.5,21355.5,2014/10/9,D434V,薄膜型併聯型
